GIS_ID	lasso_plateau_C_obs	lasso_plateau_C_est	lasso_plateau_C_residual	lasso_plateau_q95_obs	lasso_plateau_q95_est	lasso_plateau_q95_residual	lasso_plateau_Qmin_obs	lasso_plateau_Qmin_est	lasso_plateau_Qmin_residual	random_forest_alps_C_obs	random_forest_alps_C_est	random_forest_alps_C_residual	random_forest_alps_q95_obs	random_forest_alps_q95_est	random_forest_alps_q95_residual	random_forest_alps_Qmin_obs	random_forest_alps_Qmin_est	random_forest_alps_Qmin_residual	random_forest_plateau_C_obs	random_forest_plateau_C_est	random_forest_plateau_C_residual	random_forest_plateau_q95_obs	random_forest_plateau_q95_est	random_forest_plateau_q95_residual	random_forest_plateau_Qmin_obs	random_forest_plateau_Qmin_est	random_forest_plateau_Qmin_residual	sequential_alps_C_obs	sequential_alps_C_est	sequential_alps_C_residual	sequential_alps_q95_obs	sequential_alps_q95_est	sequential_alps_q95_residual	sequential_alps_Qmin_obs	sequential_alps_Qmin_est	sequential_alps_Qmin_residual	sequential_plateau_C_obs	sequential_plateau_C_est	sequential_plateau_C_residual	sequential_plateau_q95_obs	sequential_plateau_q95_est	sequential_plateau_q95_residual	sequential_plateau_Qmin_obs	sequential_plateau_Qmin_est	sequential_plateau_Qmin_residual	stepwise_alps_C_obs	stepwise_alps_C_est	stepwise_alps_C_residual	stepwise_alps_q95_obs	stepwise_alps_q95_est	stepwise_alps_q95_residual	stepwise_alps_Qmin_obs	stepwise_alps_Qmin_est	stepwise_alps_Qmin_residual	stepwise_plateau_C_obs	stepwise_plateau_C_est	stepwise_plateau_C_residual	stepwise_plateau_q95_obs	stepwise_plateau_q95_est	stepwise_plateau_q95_residual	stepwise_plateau_Qmin_obs	stepwise_plateau_Qmin_est	stepwise_plateau_Qmin_residual
129	38.4580524149469	20.8836902570429	17.574362157904	0.630975083492329	0.630523454066963	0.000451629425365918	0.557958820078628	0.473262603426909	0.0846962166517187	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5510683210321	22.3693130597661	1.18175526126596	0.467516942162259	0.434641117970865	0.0328758241913939	0.421635264870171	0.432573500757849	-0.0109382358876779	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.4580524149469	17.7275906856702	20.7304617292767	0.630975083492329	0.59110310163468	0.0398719818576488	0.557958820078628	0.390204611452031	0.167754208626597	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.4580524149469	21.4521914113461	17.0058610036008	0.630975083492329	0.492471307482639	0.13850377600969	0.557958820078628	0.519281263838394	0.0386775562402339
130	28.1528665160333	17.7427311377501	10.4101353782832	0.508916659414024	0.49702722847382	0.0118894309402043	0.446704791721371	0.39963378928345	0.0470710024379206	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1978497337219	12.6670873780805	-0.46923764435857	0.984038549936188	0.693421202363188	0.290617347573	0.575605611068571	0.47524184448181	0.100363766586761	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1528665160333	14.0701174970076	14.0827490190257	0.508916659414024	0.515175234476056	-0.00625857506203176	0.446704791721371	0.435672412025264	0.0110323796961068	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1528665160333	17.7948663939557	10.3580001220776	0.508916659414024	0.410785518000246	0.0981311414137778	0.446704791721371	0.408781164300816	0.0379236274205549
141	16.399267121188	13.0217807581183	3.37748636306975	0.394605193043012	0.257120647658032	0.13748454538498	0.336596774324571	0.308691292714293	0.0279054816102783	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9789377025649	11.6516335296013	3.32730417296358	0.429236713646682	0.400787563346362	0.0284491503003202	0.470956315650514	0.396150202964601	0.0748061126859134	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.399267121188	14.5146748355074	1.88459228568061	0.394605193043012	0.348564375499259	0.0460408175437529	0.336596774324571	0.288410141197842	0.0481866331267289	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.399267121188	13.0799638972017	3.31930322398633	0.394605193043012	0.421031406828457	-0.0264262137854448	0.336596774324571	0.340053313026666	-0.00345653870209467
142	23.5510683210321	26.0711044924151	-2.52003617138302	0.524138925279812	0.586874751769685	-0.0627358264898733	0.477432172786971	0.481858350396233	-0.00442617760926195	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.993753111965	11.0787670506366	-0.0850139386715529	0.1624151284128	0.230579565791858	-0.0681644373790577	0.279280550838857	0.324049012006648	-0.0447684611677909	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5510683210321	25.1089385912782	-1.55787027024614	0.524138925279812	0.466435444205859	0.0577034810739525	0.477432172786971	0.348411607634733	0.129020565152238	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5510683210321	25.4394841239457	-1.88841580291356	0.524138925279812	0.576124059043684	-0.0519851337638724	0.477432172786971	0.512994748965933	-0.0355625761789625
143	12.1978497337219	14.6895118263385	-2.4916620926166	0.467516942162259	0.435521212669932	0.0319957294923269	0.400466700589028	0.287321045435394	0.113145655153634	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9848674727883	14.0991360737339	-0.114268600945561	0.4640389574688	0.465119226487464	-0.00108026901866393	0.338286404586514	0.296072149687498	0.0422142548990158	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1978497337219	12.5775300271438	-0.379680293421945	0.467516942162259	0.379858907832175	0.087658034330084	0.400466700589028	0.282327196871152	0.118139503717876	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1978497337219	11.6205141830926	0.577335550629327	0.467516942162259	0.380579226178227	0.0869377159840322	0.400466700589028	0.294948205127785	0.105518495461243
144	14.9789377025649	13.8618549442123	1.1170827583526	0.984038549936188	0.271773306856704	0.712265243079484	0.886742631420342	0.326602510020011	0.560140121400331	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4389184768104	16.618763029704	-1.1798445528936	0.626907797215624	0.488007848400368	0.138899948815256	0.452741633283428	0.390418096644996	0.0623235366384323	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9789377025649	15.0290042734232	-0.0500665708582897	0.984038549936188	0.318833570122075	0.665204979814113	0.886742631420342	0.32034160156632	0.566401029854022	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9789377025649	13.7629785494704	1.21595915309451	0.984038549936188	0.365476742223593	0.618561807712595	0.886742631420342	0.366794428699556	0.519948202720786
145	10.993753111965	12.5967125267929	-1.60295941482793	0.429236713646682	0.343182334604176	0.0860543790425064	0.389474874243428	0.282162881964781	0.107311992278647	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5751601466363	21.7565755640243	-0.181415417387964	0.516013256200659	0.485486699340584	0.0305265568600752	0.2677719918288	0.308998196930003	-0.0412262051012029	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.993753111965	12.0603496820911	-1.06659657012607	0.429236713646682	0.370679765343919	0.0585569483027629	0.389474874243428	0.319143961059995	0.070330913183433	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.993753111965	12.7669607342055	-1.77320762224049	0.429236713646682	0.295800954265593	0.133435759381089	0.389474874243428	0.256777787795251	0.132697086448177
146	13.9848674727883	17.185502341922	-3.20063486913368	0.1624151284128	0.4504921801882	-0.2880770517754	0.142545145234011	0.437162437474383	-0.294617292240372	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0200187614795	23.2264206594385	1.793598102041	0.326325074427106	0.366177271878607	-0.0398521974515015	0.4994325838728	0.467277163071183	0.0321554208016173	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9848674727883	17.6703391275947	-3.68547165480638	0.1624151284128	0.437421581494277	-0.275006453081477	0.142545145234011	0.429570920279311	-0.2870257750453	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9848674727883	16.8208625641777	-2.83599509138944	0.1624151284128	0.508404838672843	-0.345989710260043	0.142545145234011	0.480712407073939	-0.338167261839928
147	15.4389184768104	22.6077005166401	-7.16878203982971	0.4640389574688	0.673648367535797	-0.209609410066998	0.421635264870171	0.468156413866742	-0.0465211489965711	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.0734119798559	16.9928999570007	-0.919487977144829	0.394908299124141	0.388220091346999	0.00668820777714235	0.531309236048833	0.340753115086968	0.190556120961865	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4389184768104	23.2468815662204	-7.80796308940998	0.4640389574688	0.590289559353416	-0.126250601884616	0.421635264870171	0.451544858875195	-0.0299095940050237	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.4389184768104	23.0787784385645	-7.63985996175413	0.4640389574688	0.510664793200862	-0.0466258357320625	0.421635264870171	0.431192346275966	-0.00955708140579531
148	21.5751601466363	26.4120511650351	-4.83689101839878	0.626907797215624	0.562896492397526	0.0640113048180979	0.575605611068571	0.42645951679357	0.149146094275001	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.912724679721	16.7550367283064	2.15768795141457	0.523892892970165	0.462126123641931	0.0617667693282336	0.698916864856658	0.613371332146254	0.0855455327104041	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5751601466363	23.7359634376962	-2.16080329105993	0.626907797215624	0.487223190754802	0.139684606460822	0.575605611068571	0.375456490081065	0.200149120987506	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5751601466363	23.8747667823035	-2.29960663566721	0.626907797215624	0.458145561328024	0.1687622358876	0.575605611068571	0.365016114411956	0.210589496656615
153	25.0200187614795	22.1858354194391	2.83418334204041	0.516013256200659	0.661937974204132	-0.145924718003473	0.470956315650514	0.455900641794888	0.0150556738556261	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9902001708489	19.3913225915513	1.59887757929765	0.298332127997365	0.336571365342648	-0.0382392373452834	0.445343381081828	0.283694471701489	0.161648909380339	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0200187614795	19.3450484348094	5.67497032667013	0.516013256200659	0.506337947596831	0.00967530860382826	0.470956315650514	0.462727910402825	0.00822840524768881	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.0200187614795	22.7657632181175	2.25425554336201	0.516013256200659	0.498750313826577	0.0172629423740824	0.470956315650514	0.509287196104245	-0.0383308804537306
154	16.0734119798559	21.6651685118917	-5.59175653203577	0.326325074427106	0.521806974154214	-0.195481899727108	0.279280550838857	0.481271207407344	-0.201990656568487	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8230052870586	15.8550384512294	-3.03203316417077	0.531295254370286	0.521651325922707	0.00964392844757878	0.190854263963858	0.212680669815554	-0.0218264058516957	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.0734119798559	21.6651197940193	-5.59170781416341	0.326325074427106	0.481152434904729	-0.154827360477623	0.279280550838857	0.457401190714443	-0.178120639875586	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.0734119798559	20.9506942299078	-4.87728225005186	0.326325074427106	0.558120942116075	-0.231795867688969	0.279280550838857	0.510959758057489	-0.231679207218632
155	18.912724679721	13.0556226205309	5.85710205919006	0.394908299124141	0.264159448312414	0.130748850811727	0.338286404586514	0.289057366909049	0.0492290376774647	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.0577299681286	22.0951848120344	1.96254515609423	0.637573528988047	0.559089636310577	0.0784838926774704	0.305061451156799	0.279678411669408	0.0253830394873908	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.912724679721	13.31260030649	5.60012437323096	0.394908299124141	0.35264643438344	0.0422618647407007	0.338286404586514	0.327632411360658	0.0106539932258561	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.912724679721	13.512425674426	5.40029900529496	0.394908299124141	0.299269038706203	0.0956392604179379	0.338286404586514	0.255391226777426	0.0828951778090878
156	20.9902001708489	16.4358040760918	4.55439609475706	0.523892892970165	0.356814981572492	0.167077911397673	0.452741633283428	0.341596856585595	0.111144776697833	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4462007312869	19.7440520530393	0.702148678247617	0.766321359369035	0.691097694835557	0.0752236645334782	0.463073994333257	0.283319702093528	0.179754292239729	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9902001708489	15.3516618099356	5.63853836091333	0.523892892970165	0.361589401215955	0.16230349175421	0.452741633283428	0.347856784142408	0.10488484914102	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.9902001708489	14.2978722980229	6.69232787282605	0.523892892970165	0.409550793385518	0.114342099584647	0.452741633283428	0.384390952051072	0.0683506812323556
157	12.8230052870586	21.2418492165739	-8.41884392951525	0.298332127997365	0.441764124842191	-0.143431996844826	0.2677719918288	0.483993840752952	-0.216221848924152	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1309322307435	11.5257754325191	0.605156798224394	0.558689760984282	0.462705919736799	0.0959838412474827	0.241659791727085	0.229928311272296	0.0117314804547889	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8230052870586	23.5195297112833	-10.6965244242247	0.298332127997365	0.452545221857489	-0.154213093860124	0.2677719918288	0.323175187672861	-0.0554031958440609	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8230052870586	24.383958580385	-11.5609532933264	0.298332127997365	0.594927428845595	-0.29659530084823	0.2677719918288	0.510808487751947	-0.243036495923147
158	24.0577299681286	19.4629470659225	4.59478290220607	0.531295254370286	0.372205228306747	0.159090026063539	0.4994325838728	0.453438928904034	0.0459936549687656	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6030299106969	6.48196848258753	1.12106142810937	0.243372445313506	0.275572083219209	-0.0321996379057035	0.300358671416914	0.277989671468038	0.0223689999488758	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.0577299681286	20.1022252457687	3.95550472235988	0.531295254370286	0.517603583934156	0.0136916704361301	0.4994325838728	0.410740378227375	0.088692205645425	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.0577299681286	20.3515732378276	3.70615673030099	0.531295254370286	0.527700736893784	0.00359451747650208	0.4994325838728	0.452583464773973	0.0468491190988267
159	6.07327760299699	4.04511314959918	2.02816445339781	0.637573528988047	0.583149910947202	0.0544236180408452	0.531309236048833	0.36012020913052	0.171189026918313	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.51992875520543	7.83147983612397	0.688448919081462	0.357947092442541	0.337611776125257	0.0203353163172844	0.153626903904685	0.187322784264611	-0.0336958803599256	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.07327760299699	5.47040940490276	0.60286819809423	0.637573528988047	0.544829149556612	0.0927443794314349	0.531309236048833	0.447345634988799	0.0839636010600343	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.07327760299699	1.11002196171208	4.96325564128491	0.637573528988047	0.42724107549911	0.210332453488937	0.531309236048833	0.42599519074804	0.105314045300793
160	20.4462007312869	19.3832701787583	1.06293055252865	0.766321359369035	0.564078939653632	0.202242419715403	0.698916864856658	0.448862761897716	0.250054102958942	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8546335775738	13.8814762328131	1.97315734476072	0.548002917783529	0.481387232413975	0.0666156853695543	0.194321305769142	0.200657058333042	-0.00633575256389959	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4462007312869	19.995288661688	0.450912069598857	0.766321359369035	0.521308986051892	0.245012373317143	0.698916864856658	0.482506596031752	0.216410268824906	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.4462007312869	19.3945000761936	1.05170065509335	0.766321359369035	0.539713585173217	0.226607774195818	0.698916864856658	0.486170877974676	0.212745986881982
161	12.1309322307435	6.76168438021843	5.36924785052507	0.558689760984282	0.227989191904241	0.330700569080041	0.445343381081828	0.243401196004702	0.201942185077126	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.86326975954571	11.392200871769	-1.52893111222326	0.286214196073977	0.293006948029505	-0.00679275195552825	0.302018574589028	0.251723760500336	0.050294814088692	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1309322307435	6.88052934241807	5.25040288832543	0.558689760984282	0.338863502035353	0.219826258948929	0.445343381081828	0.188219981685374	0.257123399396454	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1309322307435	6.49282558389288	5.63810664685062	0.558689760984282	0.353060225462761	0.205629535521521	0.445343381081828	0.206906352588407	0.238437028493421
162	7.6030299106969	10.1125183047689	-2.50948839407201	0.243372445313506	0.292136441638101	-0.0487639963245953	0.190854263963858	0.28638499829303	-0.0955307343291723	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.03068974502136	7.95695182854894	-0.926262083527576	0.340847720821271	0.339556979841508	0.00129074097976267	0.323701397645485	0.170953215884274	0.152748181761211	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6030299106969	12.2845782401114	-4.68154832941447	0.243372445313506	0.289357560387054	-0.045985115073548	0.190854263963858	0.277827951181689	-0.0869736872178312	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6030299106969	10.8753908486351	-3.27236093793815	0.243372445313506	0.362441108923669	-0.119068663610163	0.190854263963858	0.219146463969888	-0.0282922000060303
163	8.51992875520543	12.2350748345215	-3.71514607931608	0.357947092442541	0.324881630216865	0.0330654622256757	0.305061451156799	0.27997326243434	0.0250881887224592	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.38133301307461	7.42386120258725	0.957471810487363	0.177124994108047	0.217327362182465	-0.0402023680744176	0.2754378831744	0.224608302308513	0.050829580865887	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.51992875520543	12.0255425046753	-3.50561374946984	0.357947092442541	0.273468231281304	0.0844788611612368	0.305061451156799	0.266118963877512	0.0389424872792866	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.51992875520543	10.8007358584215	-2.28080710321606	0.357947092442541	0.351625099066828	0.00632199337571271	0.305061451156799	0.280679567879054	0.024381883277745
164	15.8546335775738	13.1329947374905	2.72163884008332	0.548002917783529	0.539321920278029	0.00868099750550033	0.463073994333257	0.270948691850465	0.192125302482792	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.57101552687238	8.71321912817713	-1.14220360130475	0.206736575926024	0.234004051729274	-0.0272674758032495	0.154649328920228	0.16589691748525	-0.0112475885650224	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8546335775738	10.2346512231239	5.61998235444994	0.548002917783529	0.471082810050915	0.0769201077326144	0.463073994333257	0.300865425384091	0.162208568949166	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8546335775738	10.4404452885319	5.41418828904195	0.548002917783529	0.413794777029085	0.134208140754444	0.463073994333257	0.264686771412685	0.198387222920572
165	9.86326975954571	10.288495297551	-0.425225538005334	0.286214196073977	0.334441127250225	-0.0482269311762484	0.241659791727085	0.251813869874679	-0.0101540781475939	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1130231250277	13.373582536021	1.73944058900666	0.34184461823153	0.330244093033269	0.0116005251982612	0.258732719203885	0.255574095002079	0.00315862420180568	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.86326975954571	11.4654533149479	-1.6021835554022	0.286214196073977	0.264928715302462	0.0212854807715153	0.241659791727085	0.203526523330324	0.0381332683967612	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.86326975954571	10.2101453974717	-0.346875637925995	0.286214196073977	0.38824830531718	-0.102034109243203	0.241659791727085	0.246279186715259	-0.00461939498817446
166	7.03068974502136	10.3644985965169	-3.33380885149554	0.340847720821271	0.366651190891446	-0.0258034700701755	0.300358671416914	0.300550032638104	-0.000191361221189512	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3827113937911	13.3223147549083	0.060396638882823	0.407968918363482	0.363258300438165	0.0447106179253174	0.405455004320914	0.332650689061826	0.0728043152590884	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.03068974502136	10.7075205989957	-3.67683085397433	0.340847720821271	0.323907407049546	0.0169403137717247	0.300358671416914	0.278137781619789	0.0222208897971249	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.03068974502136	9.58161792554639	-2.55092818052503	0.340847720821271	0.434537916481624	-0.0936901956603532	0.300358671416914	0.317409985072366	-0.0170513136554518
167	8.38133301307461	12.7780212130862	-4.39668820001162	0.177124994108047	0.286658558000766	-0.109533563892719	0.153626903904685	0.273312439958958	-0.119685536054273	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8680477717656	8.56962730420535	3.29842046756024	0.334770153216565	0.331396064760714	0.00337408845585058	0.2901096718464	0.28864540586733	0.00146426597907001	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.38133301307461	12.926211451176	-4.54487843810144	0.177124994108047	0.276553612915208	-0.0994286188071609	0.153626903904685	0.228709974643024	-0.0750830707383392	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.38133301307461	11.6616382084003	-3.28030519532567	0.177124994108047	0.403134070810875	-0.226009076702828	0.153626903904685	0.343685923888053	-0.190059019983368
168	7.57101552687238	9.57455560243042	-2.00354007555804	0.206736575926024	0.260651094171319	-0.0539145182452951	0.194321305769142	0.258128097581816	-0.063806791812674	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32373174646498	7.629902018446	-1.30617027198102	0.2319739934112	0.283578124565323	-0.0516041311541229	0.192273360936685	0.245625836995449	-0.0533524760587643	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.57101552687238	10.1362065331477	-2.56519100627531	0.206736575926024	0.323531755544362	-0.116795179618338	0.194321305769142	0.215088670825891	-0.0207673650567494	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.57101552687238	9.2322042168475	-1.66118868997512	0.206736575926024	0.390447790532307	-0.183711214606283	0.194321305769142	0.2791526204698	-0.0848313147006582
169	15.1130231250277	12.2530629959629	2.85996012906479	0.34184461823153	0.350176821810369	-0.00833220357883924	0.302018574589028	0.257123774029908	0.0448948005591203	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32997762703568	7.0881413360396	-0.758163709003917	0.309497846923482	0.313372962509496	-0.003875115586014	0.324830613423771	0.347457010023869	-0.0226263966000976	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1130231250277	11.8515877804998	3.2614353445279	0.34184461823153	0.353639120965677	-0.0117945027341474	0.302018574589028	0.215016574389509	0.0870020001995193	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1130231250277	10.7479262083398	4.36509691668788	0.34184461823153	0.384365840344322	-0.0425212221127918	0.302018574589028	0.24160022019906	0.0604183543899675
170	13.3827113937911	11.4443593850499	1.93835200874116	0.407968918363482	0.229424945928783	0.178543972434699	0.323701397645485	0.24430211414664	0.0793992834988452	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4314211239114	10.5858209815689	0.845600142342533	0.471316203842824	0.425744830496835	0.0455713733459892	0.388860289566857	0.394649778107856	-0.00578948854099925	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3827113937911	14.0388593295344	-0.656147935743268	0.407968918363482	0.299545075028899	0.108423843334583	0.323701397645485	0.165453722469529	0.158247675175956	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3827113937911	14.2731270709129	-0.890415677121755	0.407968918363482	0.332447743086239	0.075521175277243	0.323701397645485	0.245795918960531	0.0779054786849539
171	11.8680477717656	12.5085506362623	-0.640502864496735	0.334770153216565	0.343144797698102	-0.00837464448153652	0.2754378831744	0.265917027534109	0.0095208556402907	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.9024814323502	12.7670491041026	0.135432328247578	0.3467243878272	0.341472515440813	0.00525187238638669	0.346077525266057	0.38502049548703	-0.038942970220973	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8680477717656	12.3876121397495	-0.519564367983866	0.334770153216565	0.321777490012961	0.012992663203604	0.2754378831744	0.22910347587708	0.0463344072973204	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8680477717656	11.5849000055474	0.283147766218248	0.334770153216565	0.364010181075935	-0.0292400278593705	0.2754378831744	0.246454821113409	0.0289830620609914
172	6.32373174646498	9.49663173551573	-3.17289998905075	0.2319739934112	0.342139603675949	-0.110165610264749	0.154649328920228	0.28620570384309	-0.131556374922862	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.269957240806	12.3160005706369	-0.0460433298309084	0.252291858222494	0.309572894400206	-0.0572810361777116	0.209458450308342	0.234658026802198	-0.025199576493856	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32373174646498	10.4594360095628	-4.1357042630978	0.2319739934112	0.385967318357437	-0.153993324946237	0.154649328920228	0.269526427739482	-0.114877098819254	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32373174646498	9.68248179014167	-3.35875004367669	0.2319739934112	0.433957348498599	-0.201983355087399	0.154649328920228	0.257499821691036	-0.102850492770808
173	6.32997762703568	8.93500023341693	-2.60502260638125	0.0885752650124308	0.482826929619423	-0.394251664606992	0.163939120537077	0.430923081989554	-0.266983961452477	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8008372665956	11.3154457872441	-0.51460852064848	0.392380156113882	0.428229741987245	-0.0358495858733629	0.463597958666057	0.334683227525834	0.128914731140223	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32997762703568	8.92334341443212	-2.59336578739644	0.0885752650124308	0.473377178863792	-0.384801913851362	0.163939120537077	0.349518298523888	-0.185579177986811	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32997762703568	7.95796385108404	-1.62798622404836	0.0885752650124308	0.609560665653004	-0.520985400640574	0.163939120537077	0.506863628498989	-0.342924507961912
174	11.4314211239114	14.9337967857029	-3.50237566179153	0.309497846923482	0.350193773155177	-0.0406959262316954	0.258732719203885	0.302293372371202	-0.0435606531673169	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.4283246056591	14.1406931702444	-1.71236856458531	0.433057419278682	0.441063782258906	-0.00800636298022372	0.242389259225828	0.237104519547626	0.00528473967820212	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4314211239114	16.0052287051095	-4.57380758119808	0.309497846923482	0.31711641625508	-0.00761856933159849	0.258732719203885	0.24411166597062	0.014621053233265	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4314211239114	15.0996518832535	-3.66823075934206	0.309497846923482	0.462540146325168	-0.153042299401686	0.258732719203885	0.394459687144681	-0.135726967940796
175	12.9024814323502	18.0545915899259	-5.1521101575757	0.471316203842824	0.407612668326697	0.0637035355161273	0.405455004320914	0.348840860284276	0.0566141440366381	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.0156404445481	18.6831958796337	-1.66755543508562	0.376226008522729	0.422740047244345	-0.0465140387216156	0.178109866487314	0.235976715524324	-0.0578668490370097	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.9024814323502	19.3980702606303	-6.49558882828014	0.471316203842824	0.372691405404541	0.098624798438283	0.405455004320914	0.309146259257577	0.0963087450633366	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.9024814323502	19.0854894047122	-6.18300797236203	0.471316203842824	0.446812611977584	0.02450359186524	0.405455004320914	0.404451727109899	0.00100327721101462
176	12.269957240806	13.5398264602188	-1.26986921941278	0.3467243878272	0.390563749886867	-0.0438393620596674	0.2901096718464	0.351040433629594	-0.0609307617831942	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8604707956679	20.6024860055653	1.25798479010261	0.243553699721224	0.278449931480313	-0.0348962317590895	0.250213076213485	0.292244905330219	-0.0420318291167339	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.269957240806	12.5465630325927	-0.276605791786723	0.3467243878272	0.411465817954881	-0.0647414301276805	0.2901096718464	0.3822714048935	-0.0921617330471005	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.269957240806	11.7394650158449	0.530492224961115	0.3467243878272	0.477271896791851	-0.130547508964651	0.2901096718464	0.432687365168843	-0.142577693322443
